,label,title,description
11089,2,ETFs and Falling Fund Fees,The pricing pressure from ETFs is good news for index investors. But don't forget the brokerage fees.
11090,2,IBM Discloses Details Of PC Business Sale,"Lenovo will pay \$1.75 billion for IBM #39;s PC business unit but will continue to use the IBM brand for five years. By Paul McDougall, and Darrell Dunn."
11091,1,Malone vows not to return to NBA Lakers (AFP),AFP - Add Karl Malone to the list of talent leaving the Los Angeles Lakers because of Kobe Bryant.
11092,3,"Mars Was Wet, Studies Say, But Was It Inhabited?",Scientists say there is no doubt that abundant water once soaked Mars. Now the big question is whether the red planet ever supported life. Some experts say the early signs are promising.
11093,3,Cap Harnesses Human Thought to Move PC Cursor,"Scientists say they have developed a non-invasive, brain-computer interface that enables a person to move a cursor across a computer screen just by thinking about it."
11094,3,Birding Column: Scrub Jays' Peanut Feeding Frenzy,"Birdman of Bel Air Michael Tekulsky shares stories about the feeding habits of scrub jays, birds that will voraciously dine on acorns, peanuts, bread, cheese #151;even tortilla chips."
11095,1,Leiter returns to Marlins,"By TIM REYNOLDS AP Sports Writer. in New Jersey as a Mets fan. I #39;m taking away my experience as positive. #39; #39;. Burnett, plus left-hander Dontrelle Willis."
11096,0,"Pakistan, India for early Kashmir bus service","ISLAMABAD: Pakistan and India on Wednesday reiterated their commitment towards an early establishment of the proposed Kashmir bus service, a joint statement said."
11097,3,Sony Taps nVidia for  #39;Cell #39; Console Graphics,"Dean McCarron of Mercury Research said console designers are focusing on multicore, multi-threading technology that can allow multiple programs to run efficiently at the same time."
11098,3,Group Calls on Feds To Bolster Cyber Security,The Cyber Security Alliance has outlined a 12-point plan for the US government to take a more proactive role in ensuring cyber security.
11099,2,Pricey Gas Stalls AutoZone,"The retailer posts a flat first quarter, claiming high gas prices affect consumers' car budgets."
11100,3,Scientists Crack Chicken's Genetic Code (Reuters),"Reuters - Scientists have cracked the genetic code\of the chicken, showing it shares about 60 percent of its genes\with humans and has a common ancestor that lived about 310\million years ago."
11101,2,Nortel to Release Delayed Financial Results,"The telecommunications equipment maker, mired in accounting irregularities, has missed three self-imposed deadlines for correcting its financial reporting."
11102,3,Hollywood allies sue DVD jukebox maker,"A Hollywood-backed technology group is suing a high-end home theater system company, contending that its home DVD jukebox technology is illegal."
11103,2,WestJet Estimates Cut on Load Factor Woes," MONTREAL (Reuters) - Analysts chopped their fourth-quarter  profit estimates for WestJet Airlines Ltd. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=WJA.TO target=/stocks/quickinfo/fullquote""&gt;WJA.TO&lt;/A&gt; on  Wednesday and warned of turbulence in its share price, mainly  because of computer woes that hurt its online bookings."
11104,2,Sprint Sinks \$3 Billion into Wireless Network," quot;Mobile operators are rolling these things out because they have nothing better to do, quot; said Ken Dulaney, Gartner #39;s vice president of mobile computing."
11105,0,Rights Group Chides Mexico's Congress on Torture, MEXICO CITY (Reuters) - Human Rights Watch urged Mexican  lawmakers on Wednesday to overhaul a justice system that breeds  torture and feeds notorious rights scandals like the murders of  hundreds of women near the U.S. border.
11106,2,Tramford Intl Up; Sells Security Products To Lenovo Group,"NEW YORK (Dow Jones)--Shares of Tramford International Ltd. (TRFDF) rose nearly 50 Wednesday, on news that a customer agreed to acquire the personal-computer business of International Business Machines Corp."
11107,1,New Orleans' Gleason No Saint; Fined by NFL," NEW ORLEANS (Sports Network) - New Orleans' Steve Gleason  was fined \$5,000 by the NFL on Wednesday for punching the  Panthers' Kemp Rasmussen during last Sunday's 32-21 loss to  Carolina."
11108,3,Cisco Fights Aggressively In Telecom Space,"Cisco Systems, which has been under growing competitive pressure lately in the high-end router space, announced a series of initiatives this week designed to improve its market position, as well as bolster its relationship with telecom service providers."
11109,0,"British, Irish leaders unveil Northern Ireland peace package &lt;b&gt;...&lt;/b&gt;",The British and Irish prime ministers unveiled a sweeping new Northern Ireland peace plan Wednesday that offered solutions to issues -articularly Irish 
11110,0,Fishermen under Pressure as EU Proposes New Catch Bans,"The European Unions head office today proposed unprecedented bans on fishing in popular northern waters to safeguard threatened species such as the common cod, a traditional dinner favourite from Sweden to Portugal."
11111,3,National science academy panel urges NASA to launch astronauts to &lt;b&gt;...&lt;/b&gt;,"NASA should use astronauts, not a robot, to carry out a crucial life-prolonging mission to the acclaimed Hubble Space Telescope one last time, a National Academy of Sciences panel concluded Wednesday."
11112,2,Snow to Remain as Treasury Secretary," WASHINGTON (Reuters) - President Bush asked Treasury  Secretary John Snow to stay in his job on Wednesday and Snow  agreed to do so, ending a frenzy of speculation that the  65-year former railroad executive was about to be replaced."
11113,3,Bush Told to Get in Step with Cybersecurity,"The Cyber Security Industry Alliance (CSIA) has recommended that the Bush administration get a handle on cybersecurity issues, and has issued a 12 point recommendation to the White House to aid in the education process."
11114,1,Sandy Alomar Jr,"The Rangers signed Sandy Alomar to a one-year contract. The AP reports that the team envisions Alomar backing up Rod Barajas this season, meaning Gerald Laird will begin the year in the minors."
11115,0,A hotbed of energy waits to be tapped in Indonesia,Geothermal sources remain untapped as leaders focus instead on the country's reserves of fossil fuels.
11116,3,Report urges shuttle mission to service Hubble,"WASHINGTON: An expert panel on Wednesday recommended sending a manned shuttle mission to repair the aging Hubble Space Telescope, instead of the robotic mission NASA had envisioned."
11117,1,Lampard confident,Frank Lampard believes Chelsea can overcome the disappointment of losing to Porto in the Champions League to extend its lead over Arsenal in the English Premiership when the two clubs meet in a top-of-the-table clash at Highbury on Sunday.
11118,0,S Korean president visits troops in Iraq,"SEOUL - President Roh Moo Hyun made a surprise visit Wednesday to South Korean troops stationed in northern Iraq, the Blue House presidential office announced."
11119,3,New DVD Dual Layer HD-DVD/DVD Format,This is fantastic news and could possibly make the HD-DVD format the winner over the competing Blu-Ray technology.... Two Japanese companies said Tuesday they have developed a DVD that can play on both existing 
11120,2,Lilly Debuts Clinical Drug Trial Web Site,"INDIANAPOLIS - Eli Lilly  amp; Co. debuted a Web site Wednesday for clinical trial data on its prescription drugs, including Prozac and its new antidepressant, Cymbalta."
11121,3,Telenor Boosts Hungarian Wireless Position,"Telenor will remain a key player in the Hungarian wireless market after it announced its Hungarian mobile arm, Pannon GSM, acquired a UMTS license in Hungary."
11122,1,Tom Brady Keeps Winning for Patriots (AP),AP - Tom Brady hasn't completed more than 20 passes in five games. He's thrown for fewer than 175 yards each of the past two weeks and for three touchdowns just once this season  #151; on opening day.
11123,0,More U.S. Soldiers Survive War Wounds (AP),"AP - For every American soldier killed in Iraq, nine others have been wounded and survived  #151; the highest rate of any war in U.S. history. It isn't that their injuries were less serious, a new report says. In fact, some young soldiers and Marines have had faces, arms and legs blown off and are now returning home badly maimed."
11124,1,Almunia feels he can hold on to his place,"Arsenal goalkeeper Manuel Almunia insisted that he was ready to face Chelsea in Sunday #39;s table-topping London derby despite a nervous performance on his Champions League debut, in Tuesday #39;s 5-1 win over Rosenborg."
11125,0,Papal Solidarity Offered for Iraqi Catholics After New Attacks,"VATICAN CITY, DEC. 8, 2004 (Zenit.org).- John Paul II expressed his closeness to Iraqi Catholics shaken by two new terrorist attacks which destroyed an Armenian-Catholic church and the Chaldean bishop #39;s palace in Mosul."
11126,1,It #39;s time for some fans to pay a high price,"On the day the Indiana Pacers and the Detroit clowns were charged with various crimes against civility, Indiana guard Anthony Johnson put the whole sad, absurd thing into perspective."
11127,2,Infineon to invest in Asian plant,"Infineon Technologies, the second-largest chip maker in Europe, said Wednesday that it planned to invest about \$1 billion in a new factory in Malaysia to expand its automotive chip business and be closer to customers in the region."
11128,0,Blair called upon to produce an official record of Iraqi deaths,"TONY EASTLEY: According to some news agencies, the US military passed a grim milestone this week, with 1,000 American troops killed in combat in Iraq."
11129,2,Some Cardholders Fight MNBA's Switch,"Cardholders have been surprised to find that the MBNA Corporation has switched their accounts from Visa or MasterCard to American Express, MBNA's new partner."
11130,1,"Padres ink Williams, Blum","com. The Padres signed two players Wednesday, bringing back right-handed pitcher Woody Williams and adding infielder Geoff Blum. Both are one-year deals with Williams getting an option year in 2006."
11131,0,S America creates single market,South American leaders create an economic and political bloc modelled on the European Union.
11132,3,"Sony, Nvidia make PlayStation collaboration official",TOKYO - Sony Computer Entertainment Inc. (SCEI) and Nvidia Corp. revealed that they have been collaborating for about two years to develop the graphics engine for SCEI #39;s next-generation game machine powered 
11133,1,Ajax Make UEFA Cup After Bayern Draw,Ajax Amsterdam qualified for the UEFA Cup after a 2-2 Champions #39; League Group D draw with Bayern Munich at the Amsterdam ArenA on Wednesday evening.
11134,1,Nuggets Halt Wizards,The Wizards are undone by Andre Miller's season-high 34 points and Denver's running offense in Wednesday's 111-105 loss.
11135,1,Ravens Look Ahead,The uncharacteristic performance of the Ravens' defense is still a touchy subject with linebacker Ray Lewis.
11136,1,Cavs Slip Past Furman,"After their first loss of the season, the 19th-ranked Cavaliers came away with a sluggish 70-67 victory over Furman at Alumni Hall on Wednesday night."
11137,0,Karzai turns to war on drugs and insurgents,"Freshly installed Afghan Pres-ident Hamid Karzai was gearing up yesterday to address tribal leaders on the need to eliminate this war-ravaged country #39;s booming drug trade, an aide said."
11138,3,China Bans British Football Computer Game,"China has banned British computer game Football Manager 2005, saying it violated Chinese law by referring to Taiwan, Hong Kong and other regions claimed by China as separate countries."
11139,1,Karimi named AFC Player of the Year,"Iranian striker Ali Karimi was named 2004 Asian Player of the Year on Wednesday at the Asian Football Confederation awards in Kuala Lumpur, Malaysia."
11140,1,"No. 10 Kentucky 71, Morehead St. 40",A strong defensive effort helped Kentucky overcome poor shooting against instate rival Morehead State on Wednesday night. Kelenna Azubuike scored 19 of his 21 points in the second half 
11141,0,NATO seeks to boost image in Middle East,"Middle East. But the results have been patchy, with many in the Arab world regarding it as a. and social reforms in the Middle East and Africa."
11142,1,Boston Red Sox Sign Pitcher Matt Mantei," BOSTON (Sports Network) - The World Series Champion Boston  Red Sox have signed relief pitcher Matt Mantei to a one-year  contract worth \$750,000."
11143,1,Padres Sign Williams and Blum," ST. LOUIS, Mo., (Sports Network) - San Diego signed pitcher  Woody Williams and infielder Geoff Blum on Wednesday to  one-year, free-agent contracts."
11144,2,"Gazprom Gets \$10 Bln Loan, Plans Bond, Bankers Say (Update2)","OAO Gazprom, the world #39;s biggest natural-gas company, will borrow \$10 billion from six banks led by Deutsche Bank AG to help finance a bid for OAO Yukos Oil Co."
11145,2,Gazprom board approves Yukos bid,MOSCOW (AFP) - The Russian gas giant Gazprom said its board of directors had given its go-ahead for the state-controlled firm to bid for the main production unit of embattled oil group Yukos.
11146,2,Cheaper flights to Britain,VIRGIN Atlantic chairman Sir Richard Branson yesterday promised Australian travellers cheaper flights to Britain and attacked the cosy duopoly of Kangaroo route leaders Qantas Airways Ltd and British Airways.
11147,3,Amazon creates greenhouse gas,"THE burning and deforestation of Brazil #39;s vast Amazon rain forest causes nearly 3 per cent of the world #39;s greenhouse gas emissions, according to a government report released today."
11148,2,Auto Makers Sue to Block New California Emission Rule,DALLAS -- Auto makers filed suit Tuesday to block California from forcing the companies to make cars and trucks that emit lower levels of global-warming gases.
11149,3,EffectiveBrand Showcases Travelocity Travel Search Toolbar,"EffectiveBrand Showcases Travelocity Travel Search Toolbar\\Busy travelers shopping for the right priced flights, hotel rooms, and car rentals have turned to Travelocity on many occassions for their online travel needs. Making Travelocity one of the premier online travel sites - compared with Yahoo Travel and MSN's Expedia. Such popularity in ..."
11150,3,Giving Gamers Another Window on Their World,"The newest piece of hardware in the video game wars, the Nintendo DS hand-held console, is out to prove that two is better than one."
11151,2,DreamWorks Animation delays release of Shrek 3 by six months,"DreamWorks Animation SKG Inc., the studio behind the animated hit Shrek 2, said Wednesday that Shrek 3 will be released six months later than previously scheduled as the result in a shift in marketing strategy."
11152,2,"Economy expands, but only marginally","The economic growth rate in the July-September period was revised slightly downward from an already weak preliminary report, the government said Wednesday."
11153,3,Tech Buying Guide: DVD Players and Recorders,"DVD players: Buying a DVD player shouldn #39;t be a problem these days, but understanding all the features crammed into it may be."
11154,1,Raptors Carter Hurt; Pistons Roll in OT,"AUBURN HILLS, Mich., Dec. 8 (Ticker) -- Richard Hamilton scored 19 points, including six in overtime, as the Detroit Pistons outlasted the Toronto Raptors, 90-86."
11155,1,Sox Meet With Martinez,Pedro Martinez briefly meets with Red Sox owner John Henry and president Larry Lucchino while passing through the airport.
11156,1,"Soccer: Real, Liverpool Advance in Champions League", LONDON (Reuters) - Former European champions Real Madrid  and Liverpool scored vastly contrasting victories to reach the  knockout round of the Champions League Wednesday.
11157,1,Woods give up number one to Vijay,"Fame is nice. Fame gets you money, women and if you just so happen to be an athlete, your name in video games. Thousands of professional and college athletes around the country participate in these video games "
11158,0,Blair weary but not downhearted,A disappointed but determined prime minister said last night he had not given up hope of reaching a lasting settlement in Northern Ireland.
11159,0,Blair 'pressing US on climate',Tony Blair tries to persuade the US to cut greenhouse gases amid concerns over climate change.
11160,2,Nikkei Hits 5-Week Closing Low, TOKYO (Reuters) - Japan's Nikkei stock average fell 1.51  percent to a five-week closing low on Thursday as poor  machinery orders data followed sluggish growth figures that  undermined confidence in the economy a day earlier.
11161,2,WMC says moves are  #39;business as usual #39;,The chief executive of WMC Resources has denied the company #39;s share buyback and the sale of part of its business is designed to undermine a takeover offer from Swiss-based Xstrata.
11162,3,Volcanic Activity Possible on Object Beyond Neptune,"A large planet-like object out in the realm of Pluto shows signs of either a relatively recent collision or perhaps volcanic activity, astronomers said today."
11163,2,Drumbeat grows for OPEC cuts,The possibility of a cut in OPEC production grew stronger yesterday after the oil minister of Saudi Arabia indicated he was aware of majority sentiment in favor of a reduction.
11164,2,SEC probes auditor's link to fund trustees,"TIAA-CREF, the largest US retirement fund, said the Securities and Exchange Commission is conducting an informal inquiry into a relationship between auditor Ernst  amp; Young LLP and two former fund trustees."
11165,2,"Aerospace firms #39; sales, jobs climb",The aerospace industry bounced back this year with record sales and the first upswing in employment in five years as a result of  quot;robust quot; defense 
11166,1,Knicks snap out of it,"Stephon Marbury had 22 points and nine assists to help the New York Knicks end a three-game losing streak with an 86-79 victory over New Orleans last night, dropping the Hornets to 0-9 at home."
11167,0,Reform vote eases crisis in Ukraine,KIEV -- The bitter political crisis that has gripped Ukraine for more than two weeks eased dramatically yesterday as parliament overwhelmingly approved a compromise package of laws strengthening safeguards against electoral fraud while weakening presidential powers.
11168,0,Putin plan to appoint governors is approved,"MOSCOW -- President Vladimir Putin's plan to end the election of governors by popular vote passed its final hurdle yesterday, when the Russian parliament's upper chamber approved the bill. The law -- part of a package that has been assailed by opposition parties and human rights monitors as an attempt by the Kremlin to strengthen its authority at the expense ..."
11169,3,"Use Shuttle To Fix Hubble, NASA Is Told","The space shuttle should be used to service the Hubble Space Telescope and can do the job  without posing unacceptable risks to the astronauts, NASA's leadership was told Wednesday.&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2"" color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/b&gt;&lt;/font&gt;"
11170,0,Barghouti still in PA race,"Jerusalem Fatah leader Ahmed Ghanem, a close associate of Marwan Barghouti, was appointed with Barghouti #39;s approval to head the jailed Fatah leader #39;s election campaign for PA chairman."
11171,3,Astronomers Contemplate Icy Volcanoes in Far Places,"A discovery now has some astronomers entertaining visions of icy volcanoes roiling on some of the tiny worlds circling beyond Neptune, at least at one time."
11172,3,PalmOS Goes Linux,"PalmSource, the makers of the PalmOS are looking to acquire Chinas MobileSoft. MobileSoft will provide PalmSource with a solid footing in the lucrative Chinese and Asian markets, as well as providing valuable "
11173,1,British confident of Grand Prix deal,Silverstone racing track owners are confident they will reach an agreement with Formula One rights holder Bernie Ecclestone for a British Grand Prix next July.
11174,1,Leicester keeper set for Gunners recall,Taylors one-month loan at the Walkers Stadium is set to end shortly and Arsenal boss Arsene Wenger is keen to bring him back to Highbury to battle for the goalkeeping jersey with Jens Lehmann and Manuel Almunia.
11175,1,Texans Want No Part of Manning's History (AP),AP - The Houston Texans were plenty embarrassed when Peyton Manning threw five touchdown passes against them in a 35-point rout.
11176,0,Four pulled from Philippines rubble after ten days,Rescuers in the Philippines today pulled at least four survivors from a building that collapsed in mudslides ten days ago. The four survived by drinking  quot;any kind of liquid that 
11177,0,EU Could Lift Arms Embargo on China by Next Year,"The European Union Wednesday held out the prospect of lifting a 15-year-old arms embargo on China, possibly by next year. Washington firmly opposes "
11178,2,UPDATE: Australia #39;s WMC Ups Stakes In Xstrata Battle,"PERTH (Dow Jones)--Trying to derail Xstrata Plc. #39;s (XTA.LN) hostile takeover bid, WMC Resources Ltd. (WMR.AU) Thursday said it will return up to A\$1 billion to shareholders "
11179,0,"Over 1,000 Die Every Day from Congo War -- Report"," KINSHASA (Reuters) - Over 1,000 Congolese civilians a day  are dying, nearly all from disease and malnutrition, due to a  festering conflict that has killed 3.8 million people, an aid  agency said on Thursday."
11180,0,Rescue chopper down off Alaska,Six people are missing after a US Coast Guard helicopter crashes off Alaska during a ship rescue.
11181,0,US for stronger defense ties with India: Rumsfeld,"The United States is keen on strengthening its growing defense ties with India, which currently encompass a wide range of military-to-military exchanges and joint exercises "
11182,2,France moves to cut Air France KLM stake,France was selling almost half its stake in Air France KLM on Thursday as part of a wider deal which could see its remaining stake cut to below 20 and give staff shares in return for pay cuts.
11183,2,Hyatt buying AmeriSuites for about \$600M,CHICAGO -- The Pritzker family #39;s Hyatt Corp. said Thursday it plans to buy the AmeriSuites hotel chain from Blackstone Group in a deal reportedly worth more than \$600 million.
11184,3,NASA urged to send shuttle to Hubble,"Astronauts, not robots, should fix the Hubble Space Telescope, says a new report by the US National Research Council (NRC). That conclusion is directly at odds with NASA, which is opposed to a human mission "
11185,3,Nintendo Ups DS Console Shipment Target,Nintendo Co. Ltd. raised its 2004 shipment target for its DS handheld video game device by 40 percent to 2.8 million units on Thursday after many stores in Japan and 
11186,3,Canada Confirms 2nd Case of Mad Cow,"A final laboratory test has confirmed that an Alberta dairy cow had mad cow disease, the second case Canada has found in its herd."
11187,2,Paris to sell 700 million of its stake in Air France,"The French government is selling 17.7 percent of Air France-KLM Group, Europe #39;s biggest airline, taking advantage of an increase in the carrier #39;s shares as oil prices decline, the managers of the sale said on Thursday."
11188,3,Disney backs Sonys Blu-ray DVD format,The battle to set the standard for next-generation digital recording media took another twist on Thursday with the announcement that Walt Disney would launch titles on the Blu-ray Disc format promoted by Sony and Matsushita.
11189,3,New virus camouflaged as screensaver,"A virus that spies on keystrokes and downloads passwords and bank account details is circulating among emails, masquerading as a screensaver designed by internet portal Lycos to attack stammers, a watchdog warned on Thursday."
11190,3,Hollywood nails Kaleidescape,"The MPAA #39;s DVD Copy Control Association (DVDCCA), owner of the ineffective DVD  #39;copy-protection #39; technology, is after a firm called Kaleidescape because, claim the studios, Kaleidescape #39;s \$27,000 jukebox illegally makes copies of DVDs."
11191,1,Clijsters expected to miss Aussie Open,"Melbourne, Australia (Sports Network) - Former world No. 1 Kim Clijsters continues to recover from a wrist injury and is not expected to play in next month #39;s Australian Open."
11192,2,Tech Stocks Tumble After Chip Makers Warn," NEW YORK (Reuters) - U.S. stocks fell on Thursday, hit by a  sharp drop in technology shares following a slew of sales  warnings from semiconductor makers, and as oil prices rose  nearly \$1 a barrel."
11193,2,Tech Stocks Tumble After Chip Makers Warn,"US stocks fell on Thursday, hit by a sharp drop in technology shares following a slew of sales warnings from semiconductor makers, and as oil prices rose nearly \$1 a barrel."
11194,2,"Jobless Claims Up, Import Prices Gain","US jobless claims unexpectedly rose again last week in more worrying news for the labor market while prices for imported goods grew in November, government data showed on Thursday."
11195,2,Saudis call for delays in output cuts,Saudi Arabia is urging global oil stocks be increased before the world #39;s crude oil cartel consider cutting output. Members of the Organization of Petroleum Exporting Countries 
11196,0,MP Offers to Photograph IRA Decommissioning,Maverick Labour MP Austin Mitchell today offered to use his photographic skills to end the impasse in the Northern Ireland peace process.
11197,0,Iraqi Shiites unveil broadly based electoral alliance,"BAGHDAD, Dec 9 (AFP) - Iraq #39;s majority Shiite Muslims on Thursday unveiled a broad alliance ahead of next month #39;s key elections that is backed by their highest religious leader but which excludes radical cleric Moqtada al-Sadr."
11198,1,India to take on Bangladesh,India #39;s first Test against Bangladesh begins on Friday in Dhaka and already all the talk is not on whether India will win but when.
11199,3,The future in your pocket,The next 12 months look like they are going to be a lot of fun if you are a geek or gadget fan.
11200,3,Samsung Samples First 512Mbit GDDR3,"Seoul, South Korea-based Samsung Electronics Co. Ltd. has begun shipping a 512Mbit GDDR2 memory device, one it claims is the most advanced graphics double-data-rate synchronous DRAM available."
11201,0,The US Approach to Climate Change,There is a major UN climate change meeting underway in Buenos Aires: the tenth Conference of the Parties to the United Nations Framework Convention on Climate Change (COP-10).
11202,1,New Trouble for Mike Tyson,"(New York- WABC, December 9, 2004 ) - Boxer Mike Tyson has had another run in with the law. Tyson was released yesterday after his arrest in Arizona."
11203,0,Bush: No Payroll Tax Hike for Soc. Sec. (AP),"AP - President Bush on Thursday flatly ruled out raising payroll taxes to ensure the solvency of Social Security, as he opened a push for historic changes in the retirement program."
11204,3,Study: Chicken Genome Fills Crucial Knowledge Gap," quot;The chicken genome fills a crucial gap in our scientific knowledge, quot; says Francis Collins, director of the National Human Genome Research Institute."
11205,3,Sharing SETI: A Personal Book List (SPACE.com),"SPACE.com - As the holiday season approaches, book lists fill the entertainment sections of newspapers: fiction and non-fiction, prize winners of all sorts, the ubiquitous coffee-table large-format illustrated tomes, and children's literature. For me, it's always a tempting feast. It's an opportunity to expand my personal library or find a gift for someone special."
11206,3,Experts Urge People to Unplug Occasionally,"Katie Achille grew up with the Internet. She was 9 when she first tapped into it - and quickly became an avid e-mailer, Web surfer and sender of instant messages. But when recent computer troubles left her without regular Web access, something unexpected happened: To her surprise, she suddenly felt free."
11207,3,Disney backs Sony DVD technology,"Film giant Disney says it will produce its future DVDs using Sony #39;s Blu-ray Disc technology, but has not ruled out a rival format developed by Toshiba."
11208,1,Troy Glaus agrees to four-year deal with Arizona Diamondbacks,"All-star third baseman Troy Glaus agreed Thursday to a four-year contract with the Arizona Diamondbacks, who hope the 2002 World Series MVP will rebound from a season cut short by an injured shoulder."
11209,0,IRA pledges full disarmament,"BREAKING months of silence, the Irish Republican Army declared today it was willing to get rid of all its weapons this month - but only if Protestants backed a new power-sharing "
11210,0,"Palestinian car explodes in Gaza, wounding three militants",Witnesses and medical officials in Gaza Strip say one Palestinian militant and two of his bodyguards were wounded today when their car exploded.
11211,3,Warm signs detected from distant icy world,"LONDON - A large, icy rock at the edge of our solar system was warm at some point, a finding that suggests planetary processes like volcanic activity, astronomers say."
11212,2,"Semiconductor Sector Slides, Stocks Down"," NEW YORK (Reuters) - U.S. stocks fell on Thursday, led by a  decline in the technology sector following a batch of sales  warnings from chip makers and a jump in oil prices to nearly  \$43 a barrel."
11213,2,"GM cuts 10,000 jobs in Germany","General Motors #39; loss-making European division is to cut 12,000 jobs in a bid to save \$665m (347m) annually. The redundancies will affect a fifth of its workforce, with 10,000 positions going at Opel plants in Germany."
11214,2,WMC Announces AU\$1 Billion Payout,"WMC currently is fending off a AU\$7.4 billion takeover bid by Switzerland-based Xstrata PLC. The mining company upgraded its earnings forecast to around \$1.3 billion for the calendar year, above analysts #39; expectations."
11215,2,Ford President Scheele to Retire,"Ford Motor Co. President Nick Scheele will retire early next year after 38 years with the No. 2 US automaker, Ford said on Thursday."
11216,2,Ford's President and Vice Chairman to Retire; Padilla to Replace Scheele,"Ford Motor Co. announced the retirements of president Nick Scheele and vice chairman Allan Gilmour on Thursday, two company veterans tapped by Bill Ford to help the company emerge from a sea of red ink during the past three years."
11217,3,Nintendo zaps handheld video game shortage,"com December 9, 2004, 9:37 AM PT. Video game systems maker Nintendo said it will increase North American shipments of its popular DS handheld by 40 percent in order to address a shortage of the devices."
11218,0,Berlusconi says he won #39;t get convicted,"Italian Prime Minister Silvio Berlusconi says he is confident a court will not convict him on charges of bribing judges.  quot;I don #39;t think there will be a conviction, quot; he said at the presentation "
11219,0,Guitarist killer's motive unknown,US police say they still have no idea why a gunman shot and killed guitarist Darrell Abbott and three others at a rock concert.
11220,0,Rio Fights Rampant Street Crime as Tourists Fly In,"&lt;p&gt;&lt;/p&gt;&lt;p&gt; By Andrei Khalip&lt;/p&gt;&lt;p&gt; RIO DE JANEIRO, Brazil (Reuters) - Police armed with riflesand wearing flak jackets manned checkpoints across Rio deJaneiro on Thursday to prevent muggings and other violence astourists flocked to the ocean city for the holiday season.&lt;/p&gt;"
11221,3,Are you Chicken? Genome study shows we share half their genes!,"According to a recent study, a Chicken and a Human share half of their genes. Although the chicken genome contains considerably less DNA than the human genome, it has about the same number of genes."
11222,3,Food running low aboard station; Crew ordered to cut calories,KENNEDY SPACE CENTER The crew of the international space station has been ordered to cut calories because the food supply is running low.
11223,1,Gerrard playing for his future,"Steven Gerrard #39;s thunderous volley against Olimpiakos Piraeus may have secured Liverpool #39;s progress in the lucrative and prestigious UEFA Champions League, but it also virtually ensured the skipper #39;s Anfield exit during the summer transfer window."
11224,1,D-Backs get Glaus,"PHOENIX The Arizona Diamondbacks have worked out a four-year deal with third baseman Troy Glaus. The 2002 World Series MVP hit just .251 with 18 homers and 42 RBI #39;s in 58 games this year, missing much of the season due to shoulder surgery."
11225,2,Baxter pulls flu vaccine from British test,"Baxter International has pulled its flu vaccine from a clinical trial in Britain because of side effects. Baxter, of Deerfield, Ill."
11226,3,Most Browsers Vulnerable to Pop-Up Attack,Five advisories issued by security firm Secunia warn that a pop-up attack could expose users to phishing scams on most Web browsers.
11227,1,Klitschko-Williams: A Preview.,"Suddenly, everyone wants to know about Danny Williams. Hypocrisy is a harsh term to level at anyone, but its like the Arsenal football shirt paraded around by Williams in Las Vegas, with its precision creases "
11228,2,Money Funds Rose in Latest Week (AP),"AP - Assets of the nation's retail money market mutual funds rose by  #36;7.25 billion in the latest week to  #36;832.87 billion, the Investment Company Institute said Thursday."
11229,2,Opec prepares to support oil price by enforcing quotas,OPEC oil ministers yesterday backed steps to end overproduction when members of the oil cartel meet in Cairo today. Saudi Arabia and others were authorised to open the taps in August as 
11230,2,"Proctor  amp; Gamble, National Semiconductor move market higher","By George Chamberlin , Daily Transcript Financial Correspondent. Stocks moved higher late in the session on Thursday after Procter  amp; Gamble (NYSE: PG) released a positive forecast for sales and profits."
11231,3,GPS Used to Track Teens' Driving (AP),AP - Retired Gen. Tommy Franks has signed on to be the spokesman for a company that uses global positioning system technology in teens' cell phones to let parents know how fast they're driving.
11232,3,Atkins Gets Tech-Savvy to Reach More Dieters (Reuters),"Reuters - U.S. dieters will soon be able to\count their carbs on mobile phones, the company behind the\Atkins Diet said on Thursday."
11233,0,US weapons for Pakistan will hurt peace talks: India,"NEW DELHI: India on Thursday expressed concern over US arms sales to Pakistan, saying the India-Pakistan composite dialogue process poised at a sensitive juncture would be seriously affected."
11234,3,EU Agrees Deal on Punishing Ship Pollution (Reuters),Reuters - EU member states backed tough measures\against ships polluting European waters on Thursday to try to\head off any repetition of a disaster in 2002 that caused one\of Europe's worst oil slicks.
11235,3,NY Bird Lovers Want Pale Male's Nest Restored (Reuters),"Reuters - The abrupt removal of the nest\belonging to Pale Male, a famous red-tailed hawk who lived on a\tony Manhattan apartment building, had bird lovers up in arms\on Thursday and demanding his home be restored."
11236,3,Why does Asia get all the cool stuff first?,Also: Congress OKs private spaceflight bill. News.com Extra
11237,3,Researchers warn laptop users of infertility risk,A combination of the heat generated by a laptop and the position of the thighs needed to balance it leads to higher temperatures that can be dangerous to a man's reproductive health.
11238,3,Microsoft readies Windows Server 2003 R2 beta,"SAN FRANCISCO - Microsoft Corp. has started recruiting testers for the first beta of Windows Server 2003 R2, an update to Windows Server that the vendor plans to ship in October next year."
